gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.596484277777777017e-01,-2.727645344444444286e-01,6.266242228333333486e+01
9.596484277777777017e-01,-2.535385344444444078e-01,6.064368428333333583e+01
9.404224277777777363e-01,-2.150865344444444494e-01,5.749060828333333717e+01
8.827434277777777005e-01,-1.958605344444444285e-01,5.333777628333333354e+01
7.673874277777776864e-01,-1.766345344444444354e-01,4.885810128333333324e+01
6.520314277777776724e-01,-1.574085344444444423e-01,4.495520828333333441e+01
5.366744277777777405e-01,-1.381825344444444492e-01,4.232123528333333695e+01
4.789964277777776780e-01,-1.189555344444444412e-01,4.116767128333333403e+01
4.789964277777776780e-01,-1.189555344444444412e-01,4.130225328333333579e+01
5.366744277777777405e-01,-9.972953444444443427e-02,4.218665328333333520e+01
6.135784277777777129e-01,-9.972953444444443427e-02,4.326331328333333914e+01
6.712574277777776377e-01,-9.972953444444443427e-02,4.403235628333333551e+01
7.097094277777776794e-01,-9.972953444444443427e-02,4.418616528333333804e+01
7.097094277777776794e-01,-1.189555344444444412e-01,4.372473928333333504e+01
7.097094277777776794e-01,-1.381825344444444492e-01,4.312873028333333991e+01
6.904834277777777141e-01,-1.381825344444444492e-01,4.295569628333333867e+01
6.712574277777776377e-01,-1.574085344444444423e-01,4.353247828333333302e+01
6.520314277777776724e-01,-1.574085344444444423e-01,4.464759028333333646e+01
6.712574277777776377e-01,-1.574085344444444423e-01,4.566657228333333762e+01
7.097094277777776794e-01,-1.574085344444444423e-01,4.587805928333333583e+01
7.097094277777776794e-01,-1.189555344444444412e-01,4.487830328333333796e+01
6.520314277777776724e-01,-1.189555344444444412e-01,4.282111328333333944e+01
5.751264277777776712e-01,-9.972953444444443427e-02,4.011023728333333338e+01
4.982224277777776988e-01,-8.050353444444444118e-02,3.730323028333333468e+01
4.405444277777776918e-01,-8.050353444444444118e-02,3.489997128333333620e+01
4.405444277777776918e-01,-6.127753444444443420e-02,3.347724128333333482e+01
4.789964277777776780e-01,-8.050353444444444118e-02,3.366950228333333683e+01
5.366744277777777405e-01,-1.189555344444444412e-01,3.599585728333333634e+01
6.328054277777777070e-01,-1.766345344444444354e-01,4.047553228333333664e+01
7.289354277777776447e-01,-2.343125344444444424e-01,4.647406728333333348e+01
8.250654277777776935e-01,-2.919905344444444495e-01,5.253028128333333768e+01
8.827434277777777005e-01,-3.304425344444444357e-01,5.716376528333333340e+01
9.019704277777776946e-01,-3.112165344444444148e-01,5.975928528333333389e+01
8.827434277777777005e-01,-2.919905344444444495e-01,6.048987528333333330e+01
8.442914277777776588e-01,-2.535385344444444078e-01,6.004767628333333818e+01
8.058394277777777281e-01,-2.150865344444444494e-01,5.924018128333333522e+01
8.058394277777777281e-01,-1.766345344444444354e-01,5.862494628333333679e+01
8.250654277777776935e-01,-1.574085344444444423e-01,5.833655528333333962e+01
8.635174277777777352e-01,-1.574085344444444423e-01,5.818274728333333456e+01
8.827434277777777005e-01,-1.574085344444444423e-01,5.797126028333333636e+01
8.827434277777777005e-01,-1.766345344444444354e-01,5.760596428333333563e+01
8.635174277777777352e-01,-1.958605344444444285e-01,5.725989528333333567e+01
8.250654277777776935e-01,-2.150865344444444494e-01,5.720221728333333999e+01
7.866134277777776518e-01,-2.343125344444444424e-01,5.758673828333333944e+01
7.866134277777776518e-01,-2.343125344444444424e-01,5.854804228333333782e+01
7.866134277777776518e-01,-2.535385344444444078e-01,6.014380628333333334e+01
8.442914277777776588e-01,-2.727645344444444286e-01,6.247016128333333995e+01
9.019704277777776946e-01,-2.919905344444444495e-01,6.541175028333333330e+01
9.596484277777777017e-01,-2.919905344444444495e-01,6.862250528333332511e+01
9.981004277777777434e-01,-2.919905344444444495e-01,7.133338128333332406e+01
1.017326427777777820e+00,-2.919905344444444495e-01,7.302527628333332643e+01
9.981004277777777434e-01,-3.112165344444444148e-01,7.325598928333333504e+01
9.981004277777777434e-01,-3.304425344444444357e-01,7.217932928333333109e+01
1.017326427777777820e+00,-3.304425344444444357e-01,7.060279128333333176e+01
1.055778427777777750e+00,-3.112165344444444148e-01,6.950690428333332704e+01
1.094230427777777681e+00,-2.919905344444444495e-01,6.971839128333333235e+01
1.132682427777777612e+00,-2.727645344444444286e-01,7.156409428333333267e+01
1.151909427777777495e+00,-2.727645344444444286e-01,7.458258828333332247e+01
1.132682427777777612e+00,-2.727645344444444286e-01,7.785102128333332416e+01
1.113456427777777868e+00,-2.727645344444444286e-01,8.029273228333333634e+01
1.075004427777777494e+00,-2.727645344444444286e-01,8.129248828333332710e+01
1.036552427777777563e+00,-2.727645344444444286e-01,8.088874028333333399e+01
1.017326427777777820e+00,-2.919905344444444495e-01,7.983130628333333334e+01
1.017326427777777820e+00,-3.304425344444444357e-01,7.917762028333332580e+01
1.036552427777777563e+00,-3.304425344444444357e-01,7.977362828333332345e+01
1.075004427777777494e+00,-3.304425344444444357e-01,8.179236628333332249e+01
1.132682427777777612e+00,-3.112165344444444148e-01,8.461859928333332448e+01
1.190361427777777870e+00,-2.727645344444444286e-01,8.702185828333333006e+01
1.248039427777777544e+00,-2.727645344444444286e-01,8.788703128333332870e+01
1.267265427777777731e+00,-2.727645344444444286e-01,8.690650128333332702e+01
1.286491427777777474e+00,-2.727645344444444286e-01,8.471472928333332675e+01
1.305717427777777662e+00,-2.919905344444444495e-01,8.263831328333333204e+01
1.305717427777777662e+00,-2.919905344444444495e-01,8.169623528333332274e+01
1.324943427777777849e+00,-2.535385344444444078e-01,8.206153128333332347e+01
1.344169427777777592e+00,-2.343125344444444424e-01,8.338813028333332511e+01
1.344169427777777592e+00,-2.150865344444444494e-01,8.509925028333333330e+01
1.324943427777777849e+00,-2.150865344444444494e-01,8.686804928333333464e+01
1.305717427777777662e+00,-2.343125344444444424e-01,8.855994428333332280e+01
1.324943427777777849e+00,-2.535385344444444078e-01,9.023261228333332440e+01
1.344169427777777592e+00,-2.535385344444444078e-01,9.180915028333332373e+01
1.401847427777777710e+00,-2.727645344444444286e-01,9.317420228333332943e+01
1.440300427777777781e+00,-2.727645344444444286e-01,9.402014928333332477e+01
1.459526427777777524e+00,-2.919905344444444495e-01,9.386634028333332935e+01
1.421074427777777593e+00,-2.727645344444444286e-01,9.217444628333332446e+01
1.344169427777777592e+00,-2.535385344444444078e-01,8.882910928333332379e+01
1.228813427777777800e+00,-2.343125344444444424e-01,8.427252928333332704e+01
1.113456427777777868e+00,-2.150865344444444494e-01,7.933142828333332375e+01
1.036552427777777563e+00,-1.958605344444444285e-01,7.510169228333333535e+01
9.788744277777776670e-01,-1.958605344444444285e-01,7.242926828333332878e+01
9.981004277777777434e-01,-2.150865344444444494e-01,7.169867728333332479e+01
1.094230427777777681e+00,-2.150865344444444494e-01,7.256385028333332343e+01
1.171135427777777682e+00,-2.150865344444444494e-01,7.440955328333332375e+01
1.248039427777777544e+00,-1.958605344444444285e-01,7.688971728333332578e+01
1.305717427777777662e+00,-1.958605344444444285e-01,8.011969728333332341e+01
1.363395427777777780e+00,-2.150865344444444494e-01,8.425330328333332375e+01
1.421074427777777593e+00,-2.535385344444444078e-01,8.919440428333332704e+01
1.478752427777777712e+00,-2.919905344444444495e-01,9.440467028333333133e+01
1.536430427777777830e+00,-3.304425344444444357e-01,9.890357228333333239e+01
1.574882427777777760e+00,-3.496685344444444565e-01,1.015759962833333248e+02
1.574882427777777760e+00,-3.112165344444444148e-01,1.017105792833333311e+02
1.497978427777777899e+00,-2.727645344444444286e-01,9.911505928333332349e+01
1.401847427777777710e+00,-2.343125344444444424e-01,9.465460928333332902e+01
1.305717427777777662e+00,-2.150865344444444494e-01,8.957892628333333107e+01
1.209587427777777613e+00,-1.958605344444444285e-01,8.529151128333333531e+01
1.171135427777777682e+00,-1.766345344444444354e-01,8.284980028333332314e+01
1.190361427777777870e+00,-1.766345344444444354e-01,8.275366928333332339e+01
1.228813427777777800e+00,-1.958605344444444285e-01,8.473395528333333004e+01
1.286491427777777474e+00,-2.343125344444444424e-01,8.781012728333332973e+01
1.324943427777777849e+00,-2.727645344444444286e-01,9.094397728333332509e+01
1.344169427777777592e+00,-2.919905344444444495e-01,9.328955828333333500e+01
1.344169427777777592e+00,-3.112165344444444148e-01,9.446234928333332448e+01
1.324943427777777849e+00,-3.304425344444444357e-01,9.432776628333333235e+01
1.324943427777777849e+00,-3.112165344444444148e-01,9.296271528333332412e+01
1.324943427777777849e+00,-3.112165344444444148e-01,9.115546428333333040e+01
1.344169427777777592e+00,-2.919905344444444495e-01,9.007880428333332645e+01
1.382621427777777523e+00,-2.727645344444444286e-01,9.100165528333333498e+01
1.440300427777777781e+00,-2.535385344444444078e-01,9.469306228333333308e+01
1.497978427777777899e+00,-2.535385344444444078e-01,1.005762402833333340e+02
1.555656427777777573e+00,-2.535385344444444078e-01,1.069785232833333311e+02
1.594108427777777504e+00,-2.535385344444444078e-01,1.123233722833333275e+02
1.613334427777777691e+00,-2.535385344444444078e-01,1.156494822833333274e+02
1.613334427777777691e+00,-2.535385344444444078e-01,1.168030472833333278e+02
1.613334427777777691e+00,-2.727645344444444286e-01,1.162454912833333225e+02
1.651786427777777622e+00,-2.919905344444444495e-01,1.146305002833333333e+02
1.651786427777777622e+00,-3.112165344444444148e-01,1.123618242833333341e+02
1.613334427777777691e+00,-3.688945344444444219e-01,1.095163652833333288e+02
1.517204427777777642e+00,-4.073475344444444368e-01,1.063440632833333268e+02
1.401847427777777710e+00,-4.265735344444444577e-01,1.035178302833333248e+02
1.305717427777777662e+00,-4.265735344444444577e-01,1.019989702833333354e+02
1.267265427777777731e+00,-4.073475344444444368e-01,1.023450392833333353e+02
1.267265427777777731e+00,-4.073475344444444368e-01,1.043445512833333311e+02
1.324943427777777849e+00,-4.265735344444444577e-01,1.070746532833333333e+02
1.401847427777777710e+00,-4.073475344444444368e-01,1.094394602833333323e+02
1.478752427777777712e+00,-3.881205344444444427e-01,1.106507032833333284e+02
1.536430427777777830e+00,-3.304425344444444357e-01,1.105545732833333261e+02
1.536430427777777830e+00,-2.919905344444444495e-01,1.095548172833333354e+02
1.517204427777777642e+00,-2.535385344444444078e-01,1.083820262833333317e+02
1.478752427777777712e+00,-2.535385344444444078e-01,1.074976272833333297e+02
1.440300427777777781e+00,-2.727645344444444286e-01,1.070362012833333267e+02
1.421074427777777593e+00,-3.304425344444444357e-01,1.069208452833333354e+02
1.401847427777777710e+00,-3.688945344444444219e-01,1.069400712833333245e+02
1.401847427777777710e+00,-4.073475344444444368e-01,1.069785232833333311e+02
1.382621427777777523e+00,-4.457995344444444230e-01,1.070362012833333267e+02
1.401847427777777710e+00,-4.650255344444444439e-01,1.070554272833333300e+02
1.459526427777777524e+00,-4.650255344444444439e-01,1.070554272833333300e+02
1.517204427777777642e+00,-4.265735344444444577e-01,1.071515582833333298e+02
1.594108427777777504e+00,-3.496685344444444565e-01,1.075168532833333330e+02
1.632560427777777878e+00,-3.112165344444444148e-01,1.082089922833333304e+02
1.651786427777777622e+00,-2.727645344444444286e-01,1.091126172833333356e+02
1.613334427777777691e+00,-2.919905344444444495e-01,1.098816602833333320e+02
1.536430427777777830e+00,-3.112165344444444148e-01,1.101123732833333264e+02
1.478752427777777712e+00,-3.496685344444444565e-01,1.095548172833333354e+02
1.421074427777777593e+00,-3.688945344444444219e-01,1.081320872833333340e+02
1.382621427777777523e+00,-3.881205344444444427e-01,1.059595412833333228e+02
1.344169427777777592e+00,-3.881205344444444427e-01,1.032294382833333231e+02
1.305717427777777662e+00,-3.881205344444444427e-01,1.001724932833333241e+02
1.267265427777777731e+00,-3.881205344444444427e-01,9.732703428333333306e+01
1.248039427777777544e+00,-4.073475344444444368e-01,9.515448728333332440e+01
1.209587427777777613e+00,-4.265735344444444577e-01,9.396247128333332910e+01
1.190361427777777870e+00,-4.457995344444444230e-01,9.386634028333332935e+01
1.171135427777777682e+00,-4.650255344444444439e-01,9.488532228333332341e+01
1.171135427777777682e+00,-4.650255344444444439e-01,9.690406028333332245e+01
1.190361427777777870e+00,-4.650255344444444439e-01,9.973029328333332444e+01
1.248039427777777544e+00,-4.650255344444444439e-01,1.029602732833333363e+02
1.324943427777777849e+00,-4.457995344444444230e-01,1.059979932833333294e+02
1.401847427777777710e+00,-4.073475344444444368e-01,1.083051222833333327e+02
1.478752427777777712e+00,-3.881205344444444427e-01,1.096317212833333343e+02
1.517204427777777642e+00,-3.688945344444444219e-01,1.102085032833333287e+02
1.536430427777777830e+00,-3.881205344444444427e-01,1.106122512833333360e+02
1.497978427777777899e+00,-4.265735344444444577e-01,1.113428422833333258e+02
1.478752427777777712e+00,-4.842515344444444647e-01,1.127078932833333340e+02
1.459526427777777524e+00,-5.227035344444443954e-01,1.146881792833333265e+02
1.478752427777777712e+00,-5.227035344444443954e-01,1.169568552833333257e+02
1.517204427777777642e+00,-5.034775344444444301e-01,1.191294022833333344e+02
1.555656427777777573e+00,-5.034775344444444301e-01,1.208212962833333251e+02
1.594108427777777504e+00,-5.034775344444444301e-01,1.217249222833333278e+02
1.594108427777777504e+00,-5.227035344444443954e-01,1.215518872833333290e+02
1.574882427777777760e+00,-5.419295344444443607e-01,1.203214182833333297e+02
1.517204427777777642e+00,-5.611555344444444371e-01,1.182834552833333248e+02
1.459526427777777524e+00,-5.996075344444443678e-01,1.158994212833333251e+02
1.382621427777777523e+00,-6.380595344444444095e-01,1.135922922833333359e+02
1.363395427777777780e+00,-6.572865344444444036e-01,1.115351032833333278e+02
1.382621427777777523e+00,-6.380595344444444095e-01,1.096509472833333234e+02
1.421074427777777593e+00,-5.996075344444443678e-01,1.081128612833333307e+02
1.497978427777777899e+00,-5.227035344444443954e-01,1.071900102833333364e+02
1.555656427777777573e+00,-4.457995344444444230e-01,1.072092362833333254e+02
1.594108427777777504e+00,-4.073475344444444368e-01,1.084204792833333357e+02
1.613334427777777691e+00,-3.881205344444444427e-01,1.104584422833333264e+02
1.613334427777777691e+00,-4.265735344444444577e-01,1.124964062833333287e+02
1.594108427777777504e+00,-4.650255344444444439e-01,1.135730662833333326e+02
1.594108427777777504e+00,-4.842515344444444647e-01,1.134384842833333238e+02
1.594108427777777504e+00,-4.842515344444444647e-01,1.125348582833333353e+02
1.594108427777777504e+00,-4.650255344444444439e-01,1.117658152833333247e+02
1.574882427777777760e+00,-4.650255344444444439e-01,1.120734332833333298e+02
1.574882427777777760e+00,-4.457995344444444230e-01,1.139960402833333291e+02
1.594108427777777504e+00,-4.650255344444444439e-01,1.173029252833333231e+02
1.613334427777777691e+00,-4.842515344444444647e-01,1.213019482833333313e+02
1.671013427777777505e+00,-5.227035344444443954e-01,1.251279372833333241e+02
1.767143427777777553e+00,-5.419295344444443607e-01,1.280887522833333207e+02
1.882499427777777790e+00,-5.611555344444444371e-01,1.297229692833333274e+02
1.940178427777777603e+00,-5.419295344444443607e-01,1.298190992833333155e+02
1.959404427777777791e+00,-5.227035344444443954e-01,1.282810132833333228e+02
1.901725427777777533e+00,-4.842515344444444647e-01,1.252048412833333231e+02
1.824821427777777672e+00,-4.457995344444444230e-01,1.210135572833333271e+02
1.728691427777777623e+00,-4.265735344444444577e-01,1.167645952833333354e+02
1.651786427777777622e+00,-4.073475344444444368e-01,1.136499712833333291e+02
1.613334427777777691e+00,-3.881205344444444427e-01,1.123618242833333341e+02
1.594108427777777504e+00,-3.881205344444444427e-01,1.129001542833333360e+02
1.594108427777777504e+00,-3.688945344444444219e-01,1.146112742833333300e+02
1.594108427777777504e+00,-3.496685344444444565e-01,1.163992992833333346e+02
1.574882427777777760e+00,-3.496685344444444565e-01,1.171298902833333244e+02
1.536430427777777830e+00,-3.688945344444444219e-01,1.162262652833333334e+02
1.497978427777777899e+00,-4.073475344444444368e-01,1.137653272833333347e+02
1.459526427777777524e+00,-4.265735344444444577e-01,1.103046342833333284e+02
1.459526427777777524e+00,-4.265735344444444577e-01,1.064786452833333357e+02
1.459526427777777524e+00,-4.265735344444444577e-01,1.029602732833333363e+02
1.478752427777777712e+00,-4.265735344444444577e-01,1.001917192833333274e+02
1.497978427777777899e+00,-4.265735344444444577e-01,9.815375528333332511e+01
1.497978427777777899e+00,-4.265735344444444577e-01,9.661566928333333237e+01
1.497978427777777899e+00,-4.073475344444444368e-01,9.513526128333333531e+01
1.459526427777777524e+00,-4.073475344444444368e-01,9.327033228333333170e+01
1.421074427777777593e+00,-3.881205344444444427e-01,9.100165528333333498e+01
1.382621427777777523e+00,-3.688945344444444219e-01,8.854071828333333372e+01
1.344169427777777592e+00,-3.304425344444444357e-01,8.629126728333332608e+01
1.324943427777777849e+00,-3.112165344444444148e-01,8.459937328333333539e+01
1.305717427777777662e+00,-3.112165344444444148e-01,8.356116528333332383e+01
1.286491427777777474e+00,-2.919905344444444495e-01,8.286902628333332643e+01
1.286491427777777474e+00,-2.919905344444444495e-01,8.208075728333332677e+01
1.286491427777777474e+00,-3.112165344444444148e-01,8.077338428333332843e+01
1.267265427777777731e+00,-3.112165344444444148e-01,7.892768128333332811e+01
1.228813427777777800e+00,-3.304425344444444357e-01,7.696662128333332475e+01
1.171135427777777682e+00,-3.304425344444444357e-01,7.519782228333332341e+01
1.113456427777777868e+00,-3.304425344444444357e-01,7.414038828333332276e+01
1.113456427777777868e+00,-3.304425344444444357e-01,7.400580628333332811e+01
1.132682427777777612e+00,-2.919905344444444495e-01,7.487097928333332675e+01
1.190361427777777870e+00,-2.727645344444444286e-01,7.662055228333332479e+01
1.228813427777777800e+00,-2.535385344444444078e-01,7.900458528333332708e+01
1.267265427777777731e+00,-2.535385344444444078e-01,8.158087928333333139e+01
1.324943427777777849e+00,-2.727645344444444286e-01,8.388800828333333470e+01
1.363395427777777780e+00,-2.919905344444444495e-01,8.577216328333332740e+01
1.363395427777777780e+00,-3.112165344444444148e-01,8.736792728333333002e+01
1.363395427777777780e+00,-3.304425344444444357e-01,8.894446528333332935e+01
1.344169427777777592e+00,-3.688945344444444219e-01,9.065558628333333502e+01
1.344169427777777592e+00,-3.688945344444444219e-01,9.246283728333332874e+01
1.344169427777777592e+00,-3.881205344444444427e-01,9.428931428333332576e+01
1.363395427777777780e+00,-3.881205344444444427e-01,9.603888728333332381e+01
1.363395427777777780e+00,-3.881205344444444427e-01,9.778845928333332438e+01
1.382621427777777523e+00,-3.881205344444444427e-01,9.961493728333333308e+01
1.382621427777777523e+00,-4.073475344444444368e-01,1.013645092833333337e+02
1.401847427777777710e+00,-4.265735344444444577e-01,1.027103342833333244e+02
1.459526427777777524e+00,-4.265735344444444577e-01,1.033640212833333294e+02
1.555656427777777573e+00,-3.881205344444444427e-01,1.030564042833333360e+02
1.651786427777777622e+00,-3.112165344444444148e-01,1.016336742833333346e+02
1.767143427777777553e+00,-2.150865344444444494e-01,9.924964128333333235e+01
1.824821427777777672e+00,-1.189555344444444412e-01,9.615424328333332937e+01
1.824821427777777672e+00,-8.050353444444444118e-02,9.255896728333333101e+01
1.709465427777777879e+00,-8.050353444444444118e-02,8.861762228333333269e+01
1.536430427777777830e+00,-1.574085344444444423e-01,8.434943428333332349e+01
1.324943427777777849e+00,-2.343125344444444424e-01,7.946601128333333008e+01
1.151909427777777495e+00,-2.727645344444444286e-01,7.375586728333333042e+01
1.036552427777777563e+00,-2.727645344444444286e-01,6.735358428333333336e+01
9.211964277777776600e-01,-2.343125344444444424e-01,6.022071028333333942e+01
7.673874277777776864e-01,-1.958605344444444285e-01,5.251105528333333439e+01
6.328054277777777070e-01,-1.766345344444444354e-01,4.483985128333333847e+01
4.982224277777776988e-01,-1.381825344444444492e-01,3.801459528333333537e+01
4.213184277777776710e-01,-1.381825344444444492e-01,3.228522528333333952e+01
3.828664277777776848e-01,-1.189555344444444412e-01,2.772864528333333212e+01
3.444134277777776698e-01,-1.189555344444444412e-01,2.442176028333333448e+01
3.251874277777777045e-01,-1.381825344444444492e-01,2.222998828333333421e+01
2.867354277777776628e-01,-1.574085344444444423e-01,2.074958028333333360e+01
2.675094277777776974e-01,-1.381825344444444492e-01,1.953833728333333397e+01
2.675094277777776974e-01,-8.050353444444444118e-02,1.826941728333333259e+01
2.867354277777776628e-01,-2.282553444444443413e-02,1.721198228333333446e+01
3.059614277777776836e-01,-3.599534444444435401e-03,1.700049628333333374e+01
2.867354277777776628e-01,-3.599534444444435401e-03,1.823096428333333208e+01
2.290574277777776835e-01,-9.972953444444443427e-02,2.076880628333333334e+01
1.713794277777776764e-01,-1.958605344444444285e-01,2.363349128333333127e+01
1.521534277777776833e-01,-2.343125344444444424e-01,2.572913328333333283e+01
2.290574277777776835e-01,-2.150865344444444494e-01,2.628668928333333454e+01
3.828664277777776848e-01,-9.972953444444443427e-02,2.524848128333333364e+01
5.559004277777777059e-01,1.562646555555556593e-02,2.297980528333333439e+01
6.520314277777776724e-01,1.309834655555555671e-01,2.013434628333333265e+01
6.328054277777777070e-01,1.886614655555555464e-01,1.700049628333333374e+01
5.174484277777776642e-01,1.694354655555555533e-01,1.355902828333333332e+01
3.636394277777776907e-01,1.117564655555555592e-01,9.867622283333332689e+00
1.906054277777776973e-01,7.330446555555555910e-02,6.137764283333332571e+00
5.602242777777768912e-02,3.485246555555556597e-02,2.850105283333333350e+00
-2.088157222222231102e-02,-3.599534444444435401e-03,4.468462833333333162e-01
-9.778557222222231116e-02,-2.282553444444443413e-02,-8.605267166666666911e-01
-9.778557222222231116e-02,-2.282553444444443413e-02,-1.168144716666666527e+00
-9.778557222222231116e-02,-4.205153444444443417e-02,-5.913617166666667035e-01
-7.855957222222231806e-02,-2.282553444444443413e-02,6.198802833333332263e-01
-4.010757222222231105e-02,-3.599534444444435401e-03,2.446357283333333577e+00
1.757042777777768905e-02,-3.599534444444435401e-03,4.907295283333333202e+00
9.447442777777768919e-02,1.562646555555556593e-02,7.887336283333333142e+00
1.713794277777776764e-01,1.562646555555556593e-02,1.107886528333333231e+01
2.482834277777776766e-01,-3.599534444444435401e-03,1.409735828333333352e+01
3.059614277777776836e-01,-4.205153444444443417e-02,1.626990528333333330e+01
3.251874277777777045e-01,-6.127753444444443420e-02,1.703894828333333322e+01
2.867354277777776628e-01,-8.050353444444444118e-02,1.628913128333333304e+01
2.482834277777776766e-01,-6.127753444444443420e-02,1.432807128333333324e+01
2.098314277777776904e-01,-2.282553444444443413e-02,1.167487328333333352e+01
1.521534277777776833e-01,-3.599534444444435401e-03,9.117805283333332511e+00
1.329274277777776903e-01,3.485246555555556597e-02,7.387458283333333320e+00
9.447442777777768919e-02,5.407846555555556600e-02,6.945259283333332867e+00
9.447442777777768919e-02,3.485246555555556597e-02,7.829658283333333024e+00
7.524842777777768221e-02,1.562646555555556593e-02,9.713813283333333715e+00
1.137014277777776972e-01,-3.599534444444435401e-03,1.202094228333333348e+01
1.521534277777776833e-01,-3.599534444444435401e-03,1.423194128333333275e+01
1.906054277777776973e-01,-2.282553444444443413e-02,1.592383528333333231e+01
2.098314277777776904e-01,-6.127753444444443420e-02,1.688513928333333425e+01
2.098314277777776904e-01,-9.972953444444443427e-02,1.711585228333333220e+01
2.290574277777776835e-01,-1.189555344444444412e-01,1.682746128333333147e+01
2.675094277777776974e-01,-9.972953444444443427e-02,1.644293928333333454e+01
3.251874277777777045e-01,-4.205153444444443417e-02,1.636603528333333202e+01
3.828664277777776848e-01,-3.599534444444435401e-03,1.696204328333333322e+01
4.213184277777776710e-01,1.562646555555556593e-02,1.830786928333333208e+01
4.213184277777776710e-01,-3.599534444444435401e-03,2.048041528333333261e+01
4.020924277777777056e-01,-4.205153444444443417e-02,2.346045728333333358e+01
3.828664277777776848e-01,-9.972953444444443427e-02,2.692115028333333271e+01
4.020924277777777056e-01,-1.381825344444444492e-01,3.047797428333333158e+01
4.213184277777776710e-01,-1.381825344444444492e-01,3.349646728333333812e+01
4.597704277777777127e-01,-9.972953444444443427e-02,3.538062328333333539e+01
4.982224277777776988e-01,-8.050353444444444118e-02,3.593817928333333356e+01
5.366744277777777405e-01,-6.127753444444443420e-02,3.526526628333333946e+01
5.174484277777776642e-01,-9.972953444444443427e-02,3.382331128333333936e+01
4.597704277777777127e-01,-1.381825344444444492e-01,3.218909428333333977e+01
4.020924277777777056e-01,-1.958605344444444285e-01,3.088172128333333433e+01
3.444134277777776698e-01,-1.958605344444444285e-01,3.020880928333333415e+01
3.444134277777776698e-01,-1.766345344444444354e-01,3.032416528333333261e+01
4.020924277777777056e-01,-1.189555344444444412e-01,3.105475628333333304e+01
4.789964277777776780e-01,-8.050353444444444118e-02,3.191992928333333168e+01
5.366744277777777405e-01,-6.127753444444443420e-02,3.234290328333333520e+01
5.559004277777777059e-01,-6.127753444444443420e-02,3.191992928333333168e+01
5.366744277777777405e-01,-6.127753444444443420e-02,3.067023428333333257e+01
4.982224277777776988e-01,-6.127753444444443420e-02,2.897834028333333123e+01
4.597704277777777127e-01,-8.050353444444444118e-02,2.724799328333333293e+01
4.020924277777777056e-01,-6.127753444444443420e-02,2.572913328333333283e+01
3.636394277777776907e-01,-6.127753444444443420e-02,2.438330828333333145e+01
3.251874277777777045e-01,-6.127753444444443420e-02,2.311438728333333259e+01
3.059614277777776836e-01,-6.127753444444443420e-02,2.203772728333333220e+01
3.059614277777776836e-01,-8.050353444444444118e-02,2.115332828333333381e+01
3.251874277777777045e-01,-8.050353444444444118e-02,2.042273728333333338e+01
3.251874277777777045e-01,-6.127753444444443420e-02,1.971137228333333269e+01
3.251874277777777045e-01,-6.127753444444443420e-02,1.894232928333333277e+01
2.867354277777776628e-01,-4.205153444444443417e-02,1.811560828333333362e+01
2.482834277777776766e-01,-2.282553444444443413e-02,1.736579128333333344e+01
2.098314277777776904e-01,-2.282553444444443413e-02,1.673133128333333275e+01
1.906054277777776973e-01,-3.599534444444435401e-03,1.617377428333333356e+01
2.098314277777776904e-01,-3.599534444444435401e-03,1.565467028333333310e+01
2.290574277777776835e-01,-3.599534444444435401e-03,1.519324528333333291e+01
2.290574277777776835e-01,-3.599534444444435401e-03,1.509711428333333316e+01
2.482834277777776766e-01,-2.282553444444443413e-02,1.557776628333333235e+01
2.675094277777776974e-01,-4.205153444444443417e-02,1.675055728333333249e+01
2.675094277777776974e-01,-6.127753444444443420e-02,1.842322528333333409e+01
3.059614277777776836e-01,-4.205153444444443417e-02,2.026892828333333441e+01
3.444134277777776698e-01,-4.205153444444443417e-02,2.196082328333333322e+01
3.636394277777776907e-01,-4.205153444444443417e-02,2.326819628333333156e+01
3.636394277777776907e-01,-4.205153444444443417e-02,2.415259528333333350e+01
3.636394277777776907e-01,-6.127753444444443420e-02,2.467169928333333218e+01
3.444134277777776698e-01,-6.127753444444443420e-02,2.497931628333333265e+01
3.251874277777777045e-01,-8.050353444444444118e-02,2.521002928333333415e+01
3.251874277777777045e-01,-8.050353444444444118e-02,2.553687328333333184e+01
3.251874277777777045e-01,-8.050353444444444118e-02,2.605597728333333407e+01
3.251874277777777045e-01,-9.972953444444443427e-02,2.672888928333333425e+01
2.675094277777776974e-01,-1.381825344444444492e-01,2.734412428333333267e+01
1.713794277777776764e-01,-2.150865344444444494e-01,2.772864528333333212e+01
9.447442777777768919e-02,-2.919905344444444495e-01,2.780554928333333464e+01
7.524842777777768221e-02,-2.919905344444444495e-01,2.759406328333333391e+01
1.906054277777776973e-01,-1.958605344444444285e-01,2.732489728333333190e+01
4.020924277777777056e-01,-4.205153444444443417e-02,2.724799328333333293e+01
5.943524277777776366e-01,9.253046555555555219e-02,2.745948028333333468e+01
6.904834277777777141e-01,1.694354655555555533e-01,2.792090628333333413e+01
6.520314277777776724e-01,1.309834655555555671e-01,2.838233228333333358e+01
5.559004277777777059e-01,3.485246555555556597e-02,2.861304428333333405e+01
4.597704277777777127e-01,-2.282553444444443413e-02,2.845923628333333255e+01
3.828664277777776848e-01,-8.050353444444444118e-02,2.797858428333333336e+01
