gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.151911066666666678e-01,-1.335048466666666211e-01,6.788807918777777672e+01
-3.669310666666666942e-02,-5.628784666666663411e-02,6.555747418777778535e+01
-2.533410666666666838e-02,-1.042448466666666407e-01,6.555929018777777628e+01
-7.756710666666666310e-02,-9.568484666666662863e-02,6.597012518777778212e+01
4.655893333333329179e-03,-1.483148466666666387e-01,6.930422418777777693e+01
2.081508933333333089e-01,-1.290598466666666444e-01,7.292004618777778546e+01
-2.144221066666666953e-01,1.316431533333333737e-01,7.347397818777777445e+01
-2.939106666666670142e-03,-1.022508466666666449e-01,6.947699218777778185e+01
-1.898710666666666991e-02,6.907315333333335916e-02,6.643063618777777890e+01
-1.901511066666666805e-01,-6.423584666666663778e-02,6.418432118777778328e+01
-8.239510666666667593e-02,-2.380208466666666467e-01,6.292091618777777740e+01
-8.080610666666666886e-02,-4.863884666666663803e-02,6.563381418777778720e+01
3.382018933333333366e-01,-1.740528466666666496e-01,6.636065918777778450e+01
-3.540331066666666526e-01,6.415333333336520338e-05,6.431015218777778841e+01
5.446893333333329215e-03,1.716915333333336735e-02,6.301562718777777405e+01
2.008268933333333117e-01,-3.046884666666663591e-02,6.128221018777777118e+01
9.495489333333333171e-02,-1.361848466666666368e-01,5.458589818777777225e+01
2.584608933333333303e-01,4.418115333333336170e-02,4.774836218777777219e+01
2.211538933333333234e-01,-6.547984666666663289e-02,4.400152018777777130e+01
-1.538701066666666728e-01,-1.571958466666666387e-01,4.082942018777777093e+01
-3.983771066666666472e-01,5.422215333333336995e-02,4.128681418777777168e+01
-4.161310666666667019e-02,1.234901533333333523e-01,4.487095918777777115e+01
-1.192741066666666711e-01,-1.565868466666666403e-01,4.357190218777777346e+01
-2.688981066666666364e-01,-2.154878466666666492e-01,4.279596218777777494e+01
3.419028933333333464e-01,1.145501533333333766e-01,4.516313018777777444e+01
-1.687731066666666724e-01,-7.877584666666663515e-02,4.650995818777777657e+01
-1.485171066666666762e-01,-2.054384666666663611e-02,4.390173918777777118e+01
1.345598933333333191e-01,-5.800184666666663436e-02,4.107400018777777717e+01
1.397878933333333296e-01,-2.527708466666666043e-01,4.016468618777777522e+01
-3.335310666666666674e-02,1.133915333333336550e-02,4.163222018777777578e+01
-4.135121066666666567e-01,-3.254384666666663983e-02,4.442020618777777230e+01
2.787278933333333653e-01,8.607315333333337426e-02,4.781806818777777579e+01
-8.238710666666666793e-02,-7.264084666666663359e-02,4.926138118777777208e+01
-4.249310666666666902e-02,-7.936984666666663246e-02,4.677727718777777710e+01
2.148778933333333196e-01,-6.515984666666663205e-02,4.342983818777777572e+01
-5.642610666666666996e-02,9.911153333333359849e-03,3.825906218777777212e+01
-2.348601066666666792e-01,2.546521533333333531e-01,3.759773118777777512e+01
-1.474591066666666728e-01,-2.884658466666666365e-01,3.652677418777777518e+01
-2.249411066666666958e-01,9.824515333333336264e-02,3.299595118777777714e+01
-1.502421066666666805e-01,-2.189584666666663515e-02,3.185961218777777759e+01
3.642908933333333654e-01,8.368815333333337603e-02,3.300753618777777376e+01
9.725789333333333120e-02,-1.723108466666666283e-01,3.550501118777777521e+01
-1.627021066666666793e-01,-1.273658466666666433e-01,4.369150018777777689e+01
2.295838933333333165e-01,-1.281428466666666433e-01,5.416785618777777245e+01
-2.162341066666666756e-01,-1.707228466666666500e-01,6.067616518777777657e+01
5.084889333333333233e-02,-2.839418466666666641e-01,6.044228618777777484e+01
2.745458933333333462e-01,-4.045384666666664020e-02,5.745829218777777214e+01
-1.223271066666666712e-01,-5.056784666666663819e-02,5.599514618777777741e+01
-1.910931066666666789e-01,1.636861533333333618e-01,5.731815618777777388e+01
-1.735981066666666961e-01,-2.236248466666666268e-01,5.744618418777777435e+01
7.770389333333332926e-02,6.365415333333336589e-02,5.746708118777777230e+01
-8.058610666666667088e-02,-1.745198466666666448e-01,5.896612018777777564e+01
4.905089333333333135e-02,1.010561533333333706e-01,6.000100518777777125e+01
-8.003210666666667195e-02,-6.021384666666663998e-02,5.847864418777777473e+01
6.569389333333333636e-02,-1.081948466666666359e-01,5.700502218777777586e+01
4.475989333333332820e-02,-1.204398466666666417e-01,5.584936718777777287e+01
-2.395051066666666895e-01,-9.120384666666664364e-02,5.543199018777777098e+01
9.391389333333333145e-02,7.654515333333336558e-02,5.870489318777777754e+01
-3.438251066666666578e-01,-2.126838466666666483e-01,6.015636718777777503e+01
-1.607201066666666955e-01,-1.477878466666666391e-01,5.925511418777777095e+01
1.999808933333333261e-01,-2.163248466666666259e-01,6.177593118777777192e+01
2.991589333333332865e-02,-1.315168466666666314e-01,6.696139718777777716e+01
-1.275051066666666733e-01,-2.193928466666666410e-01,7.178660818777778729e+01
-1.306121066666666719e-01,1.865271533333333620e-01,7.451606218777777713e+01
7.551689333333333476e-02,-3.085638466666665858e-01,7.469797718777778073e+01
-7.622910666666667112e-02,-1.259898466666666272e-01,7.235124418777778033e+01
-1.330981066666666879e-01,-9.293184666666663707e-02,6.878597518777777964e+01
-6.014010666666667199e-02,-2.978418466666666320e-01,6.749393718777777451e+01
-9.924410666666666492e-02,-1.906668466666666395e-01,6.624515718777777806e+01
4.340758933333333514e-01,1.456601533333333753e-01,6.768913518777777938e+01
-2.506110666666666945e-02,-3.826984666666663482e-02,7.248686418777778329e+01
1.604289333333332873e-02,-1.936018466666666327e-01,7.831047318777778798e+01
-1.168181066666666712e-01,-2.494208466666666402e-01,8.222835818777778627e+01
5.777389333333333293e-02,2.161815333333336198e-02,8.344320918777778218e+01
-1.818611066666666887e-01,-4.400084666666663480e-02,8.181420318777777823e+01
-1.082521066666666670e-01,6.664315333333335756e-02,7.823176018777778040e+01
-1.531691066666666934e-01,-5.134288466666666606e-01,7.536579318777778269e+01
-9.056910666666666276e-02,-2.184398466666666316e-01,7.542768318777778802e+01
-2.803541066666666581e-01,-8.577884666666663049e-02,7.854300918777778406e+01
-4.602310666666666744e-02,-3.478484666666663283e-02,8.277813218777778559e+01
-1.662811066666666782e-01,1.004781533333333754e-01,8.844811518777778758e+01
-1.570191066666666857e-01,-2.431728466666666366e-01,9.271062718777778855e+01
-2.953310666666666973e-02,-3.815684666666663283e-02,9.127669018777778831e+01
8.184489333333333505e-02,6.915915333333336190e-02,8.443552618777778207e+01
3.444558933333333184e-01,4.888715333333336355e-02,7.706849118777778074e+01
-2.950351066666666577e-01,-6.728388466666667123e-01,7.709959618777777735e+01
9.524989333333333530e-02,-1.442538466666666297e-01,8.168564818777778669e+01
1.257978933333333271e-01,1.025415333333336287e-02,8.360830918777777754e+01
8.057889333333333182e-02,1.752531533333333558e-01,8.605621618777777826e+01
1.590668933333333201e-01,1.076115333333335644e-02,8.688955918777777754e+01
-1.687771066666666764e-01,-1.300878466666666178e-01,8.729621318777778072e+01
-2.719771066666666348e-01,-3.912838466666666015e-01,8.760377718777778000e+01
4.418989333333332714e-02,-3.184284666666663266e-02,8.899859818777778742e+01
1.498508933333333182e-01,1.143971533333333623e-01,9.194481118777778761e+01
-3.998410666666667168e-02,-1.700198466666666408e-01,9.372816718777778533e+01
4.654589333333333107e-02,-2.121048466666666243e-01,9.440971618777777508e+01
1.096428933333333244e-01,-1.516768466666666426e-01,9.541789518777778767e+01
2.692938933333333673e-01,1.540621533333333681e-01,9.393357318777778175e+01
-3.532861066666666550e-01,-2.677128466666666151e-01,8.910862218777778310e+01
1.520389333333332926e-02,-4.584284666666663816e-02,8.262180518777778104e+01
-2.104601066666666742e-01,-1.295438466666666288e-01,7.534623218777778675e+01
-9.958110666666666888e-02,3.780215333333336591e-02,7.138727018777778710e+01
-1.693291066666666733e-01,-2.625378466666666299e-01,7.089061918777778715e+01
-2.187311066666666748e-01,-2.080418466666666411e-01,7.303224418777777771e+01
1.319318933333333277e-01,-3.296484666666663760e-02,7.557803618777778354e+01
3.096589333333333097e-02,-1.045908466666666398e-01,7.727343218777778588e+01
4.484178933333333172e-01,1.748981533333333616e-01,7.683180418777777732e+01
6.110789333333332962e-02,-1.258378466666666418e-01,7.773168418777778754e+01
-7.812010666666667491e-02,9.275615333333336876e-02,8.156591218777778352e+01
3.634048933333333675e-01,1.487671533333333740e-01,8.866973318777777990e+01
-4.881610666666667125e-02,-5.109084666666663388e-02,9.575535018777777907e+01
2.686648933333333211e-01,-5.966584666666663317e-02,1.020627691877777750e+02
5.193089333333333196e-02,-7.253084666666663460e-02,1.041030831877777842e+02
-5.402610666666667061e-02,-1.413658466666666280e-01,1.027592571877777772e+02
-1.094521066666666737e-01,-1.204584666666663750e-02,9.799627918777778746e+01
3.605448933333333383e-01,2.460511533333333556e-01,9.243042218777777919e+01
-2.495021066666666953e-01,-2.281068466666666406e-01,8.600969118777777567e+01
-4.305271066666666591e-01,-1.170368466666666385e-01,8.113058718777777756e+01
1.197388933333333322e-01,1.039381533333333663e-01,8.059202818777778532e+01
2.959398933333333703e-01,2.039215333333335711e-02,8.268595318777778402e+01
-2.934741066666666787e-01,-1.902858466666666470e-01,8.713143418777778493e+01
-2.363510666666666926e-02,5.450215333333335854e-02,9.080385018777778328e+01
9.395789333333333382e-02,-9.078284666666663894e-02,9.297019418777777844e+01
-2.472510666666666995e-02,-1.694338466666666376e-01,9.496707418777778287e+01
-2.501851066666666568e-01,-2.704448466666666273e-01,9.478586818777777978e+01
-1.318861066666666970e-01,5.427315333333336544e-02,9.297751818777777544e+01
-2.004211066666666818e-01,-1.795978466666666440e-01,9.263570618777778520e+01
-1.243311066666666770e-01,-4.201884666666663715e-02,9.164696718777777562e+01
8.393189333333332669e-02,-1.358418466666666546e-01,8.458267418777778346e+01
2.237098933333333262e-01,8.364315333333335878e-02,8.428351018777777881e+01
-1.956711066666666776e-01,-1.340738466666666351e-01,9.106986418777778169e+01
-3.072581066666666416e-01,-2.395788466666666505e-01,1.027826181877777856e+02
3.343918933333333565e-01,2.180341533333333415e-01,1.126586481877777857e+02
-1.203031066666666732e-01,-2.034438466666666501e-01,1.164331001877777823e+02
-1.924041066666666855e-01,-6.712846666666640039e-03,1.159357091877777748e+02
-5.229141066666666005e-01,9.092815333333337247e-02,1.138791371877777863e+02
-5.892310666666666918e-02,-1.290368466666666492e-01,1.126267491877777758e+02
-4.715106666666670811e-03,5.742515333333336747e-02,1.126665521877777820e+02
-9.726310666666666827e-02,-6.426846666666638508e-03,1.128759791877777872e+02
2.650298933333333218e-01,-2.426698466666666332e-01,1.116612571877777782e+02
-2.426011066666666771e-01,-4.081878466666666316e-01,1.071895541877777873e+02
-1.862101066666666804e-01,-8.734984666666663344e-02,1.018444311877777864e+02
-5.257921066666666476e-01,-3.238558466666666691e-01,9.853378518777778083e+01
-2.455271066666666890e-01,-4.482884666666663714e-02,1.003160571877777869e+02
1.126589333333332874e-02,-4.259884666666663433e-02,1.052699221877777802e+02
-6.302071066666666832e-01,-2.280768466666666383e-01,1.104034451877777769e+02
-5.235861066666666064e-01,-3.459268466666666209e-01,1.137758351877777869e+02
-2.229451066666666703e-01,-3.387818466666666639e-01,1.128070091877777799e+02
5.744389333333332903e-02,-2.113008466666666252e-01,1.091368811877777745e+02
1.670848933333333175e-01,3.377841533333333368e-01,1.071670931877777804e+02
-5.271091066666666602e-01,-1.635988466666666308e-01,1.064151791877777811e+02
9.256893333333328366e-03,-7.291884666666663406e-02,1.058951061877777846e+02
2.505678933333333469e-01,2.695731533333333152e-01,1.073543571877777794e+02
-5.198081066666666583e-01,-6.820184666666663509e-02,1.083130741877777865e+02
-1.934781066666666771e-01,-2.988138466666666604e-01,1.079525471877777818e+02
-6.465010666666666517e-02,2.264915333333336611e-02,1.069307811877777823e+02
-4.534961066666666762e-01,-2.838038466666666371e-01,1.067049281877777815e+02
-2.522921066666666823e-01,-3.342958466666666739e-01,1.067366431877777870e+02
8.028289333333332722e-02,2.997715333333336729e-02,1.078396781877777784e+02
-2.165761066666666845e-01,2.781315333333336803e-02,1.071916911877777778e+02
-1.040311066666666645e-01,-2.454018466666666454e-01,1.061586021877777881e+02
1.759318933333333113e-01,6.816915333333335714e-02,1.067928261877777771e+02
1.178558933333333364e-01,1.818231533333333760e-01,1.091444191877777854e+02
1.200378933333333259e-01,6.554515333333336968e-02,1.112976781877777768e+02
-5.579171066666666068e-01,-7.693984666666664474e-02,1.114610771877777751e+02
-1.616710666666667032e-02,-3.559438466666666745e-01,1.104732841877777787e+02
-2.140571066666666911e-01,-2.338084666666663536e-02,1.086369041877777875e+02
-3.237391066666666650e-01,-1.442518466666666277e-01,1.063821971877777770e+02
-1.255341066666666727e-01,8.304215333333336835e-02,1.043457361877777885e+02
-2.821331066666666332e-01,-1.389668466666666435e-01,1.015186941877777826e+02
-3.764410666666666988e-02,-2.121638466666666278e-01,9.758391818777778326e+01
-4.030581066666666379e-01,-2.637258466666666523e-01,9.448161518777777701e+01
-1.016811066666666735e-01,-9.412884666666662681e-02,9.358076718777778069e+01
7.571089333333333449e-02,-1.831628466666666288e-01,9.424547018777778362e+01
-1.529521066666666707e-01,-2.201068466666666334e-01,9.558778618777778036e+01
-4.423401066666666770e-01,-2.107508466666666302e-01,9.603592118777778808e+01
-6.717861066666666048e-01,-3.748828466666666026e-01,9.684429418777777698e+01
2.637768933333333177e-01,1.025951533333333554e-01,1.012728061877777748e+02
-7.537701066666666616e-01,-3.914508466666666298e-01,1.070413611877777811e+02
-1.765701066666666708e-01,-1.353458466666666304e-01,1.094123481877777806e+02
6.729389333333332668e-02,-1.027684666666663776e-02,1.091556341877777783e+02
-1.008811066666666645e-01,5.204215333333336857e-02,1.084754581877777753e+02
1.224288933333333301e-01,-1.203278466666666408e-01,1.079299111877777761e+02
-4.000710666666666693e-02,-4.519684666666663742e-02,1.083542351877777747e+02
-5.135051066666667108e-01,-2.098528466666666481e-01,1.107219721877777801e+02
2.264893333333329282e-03,-5.166684666666663400e-02,1.141121691877777806e+02
-7.431281066666666213e-01,-7.045648466666666332e-01,1.164944711877777763e+02
-4.931431066666666641e-01,-2.066698466666666290e-01,1.184633731877777763e+02
-1.469410666666666823e-02,1.238061533333333630e-01,1.201695581877777812e+02
-2.367410666666667010e-02,-2.125188466666666498e-01,1.220882821877777786e+02
-1.519711066666666888e-01,-2.319848466666666331e-01,1.224689501877777786e+02
-4.427131066666666337e-01,-4.674368466666666277e-01,1.212627051877777831e+02
-5.145010666666666871e-02,-1.446178466666666329e-01,1.190071581877777760e+02
-1.110281066666666677e-01,-2.642958466666666117e-01,1.161676581877777750e+02
-3.890311066666666817e-01,-3.289838466666666905e-01,1.134539661877777803e+02
-9.294341066666667039e-01,-8.250468466666666112e-01,1.117158681877777866e+02
-6.675410666666667381e-02,-3.450368466666666745e-01,1.119841331877777861e+02
-3.233781066666666648e-01,-3.043748466666665875e-01,1.114089001877777747e+02
-2.793531066666666285e-01,-3.502328466666666529e-01,1.082321111877777753e+02
2.998889333333332879e-02,-1.658638466666666478e-01,1.045767161877777767e+02
1.023589333333332907e-02,-7.892584666666663251e-02,1.048158441877777847e+02
3.021998933333333581e-01,1.142311533333333629e-01,1.102704261877777867e+02
-4.835301066666666814e-01,-4.827748466666665905e-01,1.152832591877777872e+02
-3.464511066666666750e-01,-1.580688466666666514e-01,1.168124791877777824e+02
-1.749281066666666939e-01,-3.018538466666666475e-01,1.148824261877777815e+02
-1.532010666666666979e-02,-1.247048466666666328e-01,1.115848181877777847e+02
-2.131001066666666777e-01,-4.702068466666666779e-01,1.088007991877777840e+02
2.414758933333333302e-01,-3.116438466666666685e-01,1.080914331877777812e+02
-3.027801066666666596e-01,-3.499058466666666867e-01,1.100221811877777753e+02
-1.261981066666666706e-01,-6.484184666666663321e-02,1.142361091877777852e+02
-2.429401066666666831e-01,-2.666698466666665990e-01,1.201670321877777781e+02
-5.533381066666666070e-01,-1.201548466666666343e-01,1.252591191877777845e+02
-1.296551066666666863e-01,-3.726608466666666564e-01,1.280268421877777598e+02
-2.646021066666666699e-01,-3.405468466666666805e-01,1.290696741877777640e+02
5.518789333333332797e-02,-1.668188466666666314e-01,1.288619251877777572e+02
2.372118933333333124e-01,-3.821628466666666668e-01,1.294738181877777663e+02
-9.541010666666667472e-02,-2.368268466666666461e-01,1.282194241877777756e+02
-9.879410666666667284e-02,-8.822284666666663222e-02,1.239622441877777845e+02
-1.835051066666666952e-01,-1.374738466666666215e-01,1.170508061877777806e+02
-1.400451066666666966e-01,-7.127284666666663937e-02,1.126437171877777814e+02
1.634698933333333104e-01,-1.806498466666666414e-01,1.103844091877777771e+02
-1.713721066666666903e-01,-2.137688466666666232e-01,1.112132441877777751e+02
-1.304011066666666829e-01,-7.412784666666663580e-02,1.157377951877777775e+02
-1.568791066666666845e-01,-4.599284666666663551e-02,1.192764761877777886e+02
-1.211151066666666665e-01,-2.824184666666663610e-02,1.209142321877777846e+02
-1.482161066666666804e-01,-6.213184666666663608e-02,1.197274341877777886e+02
-4.588031066666666824e-01,-3.296684666666663266e-02,1.156735781877777782e+02
-2.537501066666666416e-01,-2.840428466666666263e-01,1.121110561877777769e+02
-1.115701066666666685e-01,-2.543018466666666644e-01,1.076323721877777757e+02
-5.093231066666666917e-01,-2.598784666666663704e-02,1.043748651877777860e+02
-2.746010666666667127e-02,-1.108348466666666393e-01,1.018162101877777843e+02
4.697098933333333504e-01,-6.465728466666667007e-01,9.900922618777778439e+01
-4.475301066666666494e-01,2.378015333333335923e-02,9.911216218777778408e+01
4.145089333333332876e-02,-6.388884666666663770e-02,9.954975318777778170e+01
4.964498933333333364e-01,-2.261938466666666425e-01,9.643051418777778849e+01
-1.117721066666666763e-01,-2.395568466666666285e-01,9.445305118777778830e+01
-3.927610666666667139e-02,-4.421948466666666411e-01,9.100819618777778430e+01
7.313589333333332665e-02,-3.353438466666666118e-01,8.763218118777777477e+01
2.793589333333332952e-02,1.313415333333335655e-02,8.466865018777778573e+01
3.282448933333333430e-01,-1.475608466666666341e-01,8.348070018777778500e+01
-1.016111066666666729e-01,-1.648428466666666536e-01,8.444283518777778852e+01
1.472438933333333200e-01,-2.361858466666666434e-01,8.459524718777778673e+01
-1.356801066666666888e-01,-1.041968466666666343e-01,8.459594918777777650e+01
5.941689333333333156e-02,-1.963938466666666494e-01,8.230227118777777662e+01
1.539918933333333240e-01,-1.175848466666666314e-01,7.803786718777777764e+01
2.973058933333333487e-01,-2.031098466666666491e-01,7.518163518777778620e+01
-7.476610666666666516e-02,-1.363568466666666423e-01,7.359407318777778073e+01
-1.060861066666666658e-01,-8.536684666666663479e-02,7.392469218777777940e+01
-2.633910666666667080e-02,-2.981988466666666282e-01,7.476303318777777918e+01
-1.689310666666667127e-02,-5.683284666666663792e-02,7.336007918777778514e+01
1.304458933333333126e-01,9.211115333333336208e-02,7.701425418777778020e+01
1.388328933333333182e-01,-2.317548466666666251e-01,8.080465918777778711e+01
-4.536410666666666758e-02,2.817681533333333821e-01,8.184488118777778709e+01
-9.898110666666666557e-02,-1.464498466666666332e-01,8.449367018777778071e+01
2.395648933333333064e-01,-1.013058466666666435e-01,8.597393218777777690e+01
1.489548933333333103e-01,5.629015333333335647e-02,8.488956718777778576e+01
-2.452291066666666963e-01,-3.525578466666666744e-01,8.702052518777777834e+01
-2.070110666666667015e-02,-2.161958466666666356e-01,8.979011718777778128e+01
-3.385271066666666329e-01,-3.206448466666665942e-01,9.274478418777778188e+01
-2.266391066666666732e-01,-4.774584666666663313e-02,9.421845518777777784e+01
1.718168933333333037e-01,-1.410978466666666375e-01,9.545779618777778808e+01
1.408998933333333037e-01,3.290915333333335746e-02,9.658779418777778858e+01
-3.953881066666666833e-01,-1.370448466666666365e-01,9.859294318777777733e+01
-2.077041066666666935e-01,-2.404658466666666494e-01,1.013354671877777804e+02
-7.654510666666666796e-02,-2.830318466666666422e-01,1.031721671877777879e+02
-4.055521066666666341e-01,-3.615158466666665849e-01,1.044179791877777745e+02
-9.451710666666666982e-02,3.371533333333606719e-04,1.041721591877777797e+02
3.604678933333333446e-01,3.491315333333336324e-02,1.008097711877777840e+02
2.179998933333333055e-01,5.721515333333336562e-02,9.899679018777777628e+01
-1.965521066666666705e-01,-1.701108466666666486e-01,9.701766418777778256e+01
1.378400893333333155e+00,8.579561533333333045e-01,9.322117818777778098e+01
2.224758933333333133e-01,1.310761533333333617e-01,8.847755618777777897e+01
-1.492081066666666733e-01,-1.528738466666666462e-01,8.564010118777778757e+01
-1.486010666666667118e-02,-1.382784666666663637e-02,8.282837918777778441e+01
-5.989310666666666783e-02,-3.022878466666666375e-01,7.717891918777777960e+01
-1.923511066666666880e-01,-3.022538466666666590e-01,7.050860818777778150e+01
3.517158933333333626e-01,-3.008084666666663645e-02,6.176492118777777307e+01
5.042278933333333990e-01,2.720261533333333537e-01,5.391768518777777786e+01
-4.429410666666667301e-02,-5.932846666666637125e-03,4.595493918777777509e+01
-4.515571066666666522e-01,-2.881028466666666343e-01,4.000013218777777269e+01
-1.763321066666666825e-01,-2.421418466666666325e-01,3.501603518777777424e+01
4.377498933333333619e-01,1.241491533333333730e-01,2.974257318777777925e+01
1.729788933333333278e-01,9.365915333333335591e-02,2.576827318777777620e+01
-3.305621066666666330e-01,-2.474648466666666269e-01,2.381840918777777816e+01
2.437548933333333057e-01,-5.313184666666663503e-02,2.361469918777777721e+01
-1.450411066666666970e-01,-1.518058466666666328e-01,2.294159018777777703e+01
1.091878933333333274e-01,-1.118478466666666393e-01,2.003951718777777913e+01
1.573038933333333056e-01,1.164921533333333759e-01,1.720944218777777834e+01
2.751278933333333176e-01,1.194861533333333725e-01,1.487100618777777861e+01
3.088889333333333029e-02,-1.714984666666663493e-02,1.355095018777777760e+01
5.688348933333333690e-01,3.711571533333333228e-01,1.868802118777777821e+01
-1.151324106666666847e+00,-9.579358466666666461e-01,2.865662618777777837e+01
4.177789333333332966e-02,-3.267784666666663507e-02,3.164573718777777955e+01
-9.193510666666666886e-02,-2.048878466666666232e-01,2.787071418777777865e+01
-5.339121066666666637e-01,-2.872684666666663542e-02,2.403047018777777666e+01
-5.245610666666666866e-02,-1.593068466666666405e-01,2.174314118777777693e+01
1.414966893333333253e+00,9.256061533333332925e-01,1.931077618777777971e+01
4.097898933333333216e-01,2.519191533333333677e-01,1.878551518777777929e+01
-3.009371066666666761e-01,-2.585118466666666004e-01,1.690707018777777648e+01
1.920908933333333179e-01,2.111691533333333870e-01,1.293515918777777784e+01
3.025038933333333291e-01,1.947451533333333651e-01,8.388481187777777848e+00
-1.552281066666666709e-01,-6.882984666666663864e-02,3.378743187777777823e+00
-9.067510666666667163e-02,-3.216584666666663650e-02,2.192911877777777852e-01
-8.285910666666666813e-02,-4.167384666666663906e-02,2.143218777777778847e-02
-2.507910666666667010e-02,-1.297884666666663384e-02,1.859418777777778822e-02
-7.173610666666667413e-02,1.513415333333335833e-02,1.440551877777777878e-01
-4.131510666666667053e-02,5.358153333333365298e-03,7.475941877777778632e-01
-1.412621066666666925e-01,1.361533333333608820e-04,1.633102187777777825e+00
-1.363861066666666733e-01,1.591153333333365782e-03,2.840408187777777815e+00
3.370889333333332988e-02,1.609911533333333589e-01,5.559542187777777755e+00
-5.877210666666667083e-02,1.539715333333335767e-02,9.376422187777777140e+00
7.976589333333332366e-02,8.620153333333366308e-03,1.326781118777777735e+01
2.691468933333333591e-01,2.179731533333333637e-01,1.633387618777777917e+01
-1.432021066666666897e-01,-3.943528466666665899e-01,1.812429118777777859e+01
1.400928933333333293e-01,6.376715333333336788e-02,1.713511518777777809e+01
-4.104710666666666619e-02,-3.217584666666663262e-02,1.509799918777777883e+01
-1.300591066666666740e-01,-7.074384666666663768e-02,1.173759118777777744e+01
4.405989333333332897e-02,-1.920698466666666271e-01,8.683134187777778124e+00
1.047808933333333331e-01,2.613815333333335822e-02,6.715306187777778213e+00
1.107789333333332807e-02,2.069901533333333432e-01,5.877801187777778047e+00
-1.028910666666666904e-02,9.540415333333335246e-02,6.726256187777777562e+00
-5.145310666666667171e-02,8.070815333333336561e-02,8.629625187777778095e+00
5.799989333333332997e-02,7.898915333333336730e-02,1.271768018777777876e+01
-1.678381066666666810e-01,-1.128418466666666342e-01,1.571636118777777824e+01
-2.036451066666666865e-01,4.377315333333337000e-02,1.560212418777777721e+01
3.291208933333333309e-01,2.355811533333333763e-01,1.553609618777777790e+01
1.683728933333333289e-01,1.280015333333336947e-02,1.713339618777777673e+01
-1.190881066666666654e-01,-7.882784666666663165e-02,1.688398218777777871e+01
4.563289333333332698e-02,-2.218478466666666260e-01,1.562409918777777840e+01
-9.970910666666667199e-02,-3.492628466666666265e-01,1.462611318777777747e+01
4.844028933333333620e-01,3.367771533333333567e-01,1.485819418777777834e+01
-1.913910666666666927e-02,1.529541533333333703e-01,1.670768418777777953e+01
1.056968933333333333e-01,-2.024284666666663346e-02,2.001086818777777765e+01
2.191138933333333094e-01,2.022971533333333405e-01,2.110437418777777907e+01
3.412089333333333252e-02,-1.146748466666666355e-01,2.224667018777777727e+01
-4.595371066666666393e-01,-3.317558466666666872e-01,2.841205818777777736e+01
1.365518933333333129e-01,1.453041533333333524e-01,3.337901918777777155e+01
-4.852810666666666772e-02,3.766215333333336468e-02,3.516276418777777479e+01
1.504058933333333181e-01,-4.097184666666663783e-02,3.665228518777777111e+01
-2.247171066666666939e-01,1.155551533333333547e-01,3.618854018777777526e+01
5.364089333333332821e-02,1.898281533333333604e-01,3.221307218777777592e+01
4.103698933333333465e-01,7.489315333333335101e-02,3.080950818777777656e+01
-3.709261066666666440e-01,-3.897318466666666037e-01,3.115571418777777879e+01
1.035538933333333272e-01,-1.533084666666663376e-02,3.048034718777777741e+01
-4.853441066666666637e-01,-2.755898466666666380e-01,2.936314818777777802e+01
-2.354681066666666767e-01,-2.938784666666663728e-02,2.972235518777777941e+01
-1.152310666666667149e-02,2.294321533333333607e-01,3.273875318777777466e+01
4.928158933333333658e-01,2.941751533333333279e-01,3.458539018777777585e+01
-4.335131066666666477e-01,-4.816228466666666597e-01,3.402704518777777309e+01
3.264928933333333672e-01,3.929411533333333484e-01,3.280912218777777412e+01
1.565789333333332881e-02,-4.167684666666663512e-02,2.922281118777777920e+01
1.727088933333333076e-01,-6.620784666666663931e-02,2.599652918777777799e+01
-4.281106666666670453e-03,-1.748028466666666225e-01,2.665142518777777880e+01
2.303948933333333227e-01,3.638021533333333224e-01,2.669590818777777841e+01
-7.804310666666666729e-02,-1.607738466666666366e-01,2.503387518777777743e+01
-1.525561066666666910e-01,-7.612184666666663158e-02,2.293737418777777748e+01
-3.038610666666666932e-02,1.064815333333336833e-02,2.229213018777777933e+01
2.289789333333332871e-02,1.263961533333333720e-01,2.111392818777777691e+01
6.358933333333294767e-04,-8.905084666666662763e-02,2.055445118777777935e+01
-4.520010666666667010e-02,-3.214488466666666211e-01,2.095660418777777778e+01
2.601878933333333643e-01,8.844315333333335749e-02,1.966225518777777737e+01
-1.786781066666666973e-01,7.549915333333337419e-02,1.766140618777777860e+01
-1.796321066666666799e-01,-4.979484666666663534e-02,1.593563618777777791e+01
1.497988933333333217e-01,7.718115333333336325e-02,1.779460718777777828e+01
-4.946571066666666794e-01,-1.720788466666666183e-01,1.703187018777777695e+01
2.612698933333333362e-01,2.486021533333333811e-01,1.604246518777777908e+01
1.294918933333333300e-01,1.332311533333333520e-01,1.471369318777777835e+01
-3.100591066666666396e-01,-1.392478466666666193e-01,1.441301318777777851e+01
5.713698933333333230e-01,2.054431533333333781e-01,1.489419118777777840e+01
-3.053071066666666611e-01,-1.161478466666666376e-01,1.559289818777777725e+01
1.129018933333333363e-01,1.363001533333333681e-01,1.989461518777777727e+01
-1.159711066666666707e-01,-1.863278466666666300e-01,2.197218918777777930e+01
1.452888933333333077e-01,1.671821533333333609e-01,2.321979918777777741e+01
-1.115241066666666642e-01,-5.010684666666663512e-02,2.233525918777777619e+01
