accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.954869999999999941e-01,-4.781839999999999979e-01,-9.795915000000000816e+00
2.207909999999999873e-01,-1.532169999999999921e-01,-9.711589000000000027e+00
2.836529999999999885e-01,1.351980000000000126e-01,-9.814930999999999628e+00
3.604080000000000061e-01,3.559660000000000046e-01,-9.809965000000000046e+00
2.693479999999999763e-01,4.569759999999999933e-01,-9.830949000000000382e+00
2.710830000000000184e-01,7.485709999999999864e-01,-9.793696999999999875e+00
1.987909999999999955e-01,5.725890000000000146e-01,-9.811298999999999992e+00
6.009400000000000158e-02,2.516920000000000268e-01,-9.726793999999999940e+00
-1.218670000000000031e-01,-2.232629999999999892e-01,-9.749655999999999878e+00
-3.855299999999999699e-02,-3.128819999999999935e-01,-9.838063000000000002e+00
5.483699999999999686e-02,-2.555629999999999846e-01,-9.787020000000000053e+00
1.709160000000000124e-01,-2.537699999999999956e-01,-9.873625999999999792e+00
3.282289999999999930e-01,-1.452549999999999952e-01,-9.711021000000000569e+00
1.970619999999999872e-01,-7.741399999999999670e-02,-9.665703999999999851e+00
7.942499999999999560e-02,3.325930000000000275e-01,-9.821372000000000213e+00
-1.391409999999999869e-01,8.037570000000000547e-01,-9.755404999999999660e+00
-4.392119999999999913e-01,6.091619999999999813e-01,-9.769011000000000777e+00
-4.044170000000000265e-01,2.903560000000000030e-01,-9.719936000000000575e+00
-1.383979999999999932e-01,-5.999399999999999872e-02,-9.436809999999999476e+00
-8.465999999999999567e-03,2.674500000000000141e-02,-9.751694000000000528e+00
3.057100000000000095e-02,1.426070000000000115e-01,-9.784404000000000323e+00
-2.484199999999999950e-02,2.452779999999999960e-01,-9.801785000000000636e+00
-2.478559999999999930e-01,4.182020000000000182e-01,-9.845173000000000840e+00
-3.816410000000000080e-01,5.945549999999999446e-01,-9.769909999999999428e+00
-1.410780000000000090e-01,3.460360000000000102e-01,-9.733518000000000114e+00
-5.937499999999999722e-02,4.752499999999999780e-02,-9.796801000000000315e+00
7.923800000000000288e-02,5.152700000000000335e-02,-9.817462000000000799e+00
4.230500000000000232e-02,-2.303790000000000004e-01,-9.793333000000000510e+00
9.566099999999999604e-02,-6.549800000000000066e-01,-9.741467999999999350e+00
1.879180000000000017e-01,-8.327759999999999607e-01,-9.730629999999999669e+00
3.654080000000000106e-01,-7.398059999999999636e-01,-9.728127999999999886e+00
3.744290000000000118e-01,-5.945880000000000054e-01,-9.816725999999999175e+00
2.176750000000000074e-01,-7.180469999999999908e-01,-9.793284999999999130e+00
2.017599999999999949e-02,-5.494329999999999492e-01,-9.765527999999999764e+00
-4.065400000000000125e-01,-1.260930000000000106e-01,-9.833888999999999214e+00
-5.605959999999999832e-01,1.870899999999999994e-02,-1.033090600000000059e+01
-5.002499999999999725e-01,1.495199999999999863e-01,-9.909624000000000876e+00
-2.039479999999999904e-01,1.573450000000000126e-01,-9.817197000000000173e+00
-2.154999999999999798e-03,-2.025869999999999893e-01,-9.870184999999999320e+00
1.100269999999999998e-01,-2.412930000000000075e-01,-9.770626999999999285e+00
1.470589999999999953e-01,-8.545899999999999330e-02,-9.799618000000000606e+00
1.888430000000000109e-01,-2.253999999999999927e-03,-9.751784000000000674e+00
4.825269999999999837e-01,1.723280000000000090e-01,-9.799136999999999986e+00
5.440789999999999793e-01,3.724790000000000045e-01,-9.814211000000000240e+00
4.120110000000000161e-01,5.856109999999999927e-01,-9.805725000000000691e+00
2.011239999999999972e-01,7.340870000000000450e-01,-9.805930999999999287e+00
-1.245500000000000079e-02,9.764040000000000497e-01,-9.920711999999999975e+00
-1.912109999999999921e-01,6.443809999999999816e-01,-9.873739000000000487e+00
-9.345299999999999441e-02,5.249899999999999706e-02,-9.756335999999999231e+00
1.063100000000000017e-01,-2.630600000000000160e-01,-9.787380000000000635e+00
2.007869999999999933e-01,-3.628890000000000171e-01,-9.830987000000000364e+00
1.894790000000000085e-01,-4.323100000000000276e-01,-9.837230999999999170e+00
8.401400000000000534e-02,-1.399390000000000078e-01,-9.761129999999999640e+00
-4.859000000000000125e-02,5.949100000000000221e-02,-9.764003000000000654e+00
-5.109600000000000253e-02,1.686439999999999884e-01,-9.804496999999999574e+00
2.110700000000000076e-02,4.822300000000000197e-02,-9.829997999999999791e+00
6.509199999999999708e-02,1.934500000000000108e-02,-9.838606000000000407e+00
2.853100000000000080e-01,1.844750000000000001e-01,-1.003408499999999925e+01
3.075820000000000221e-01,1.489739999999999953e-01,-9.944378999999999635e+00
1.093819999999999931e-01,3.970200000000000118e-02,-9.778847000000000733e+00
-8.133700000000000652e-02,-1.116449999999999942e-01,-9.769138999999999129e+00
3.209000000000000047e-02,-2.346550000000000025e-01,-9.746798000000000073e+00
7.724399999999999322e-02,-2.004060000000000008e-01,-9.784482999999999819e+00
1.534349999999999881e-01,-2.064290000000000014e-01,-9.542446999999999235e+00
9.303899999999999670e-02,-2.367720000000000102e-01,-9.830769999999999342e+00
6.766400000000000192e-02,-8.237600000000000477e-02,-9.824365999999999488e+00
1.014059999999999961e-01,-1.491449999999999998e-01,-9.794632999999999257e+00
1.802030000000000021e-01,-7.816700000000000037e-02,-9.753348000000000795e+00
9.333199999999999830e-02,6.513399999999999745e-02,-9.628759999999999764e+00
3.693799999999999861e-02,1.134330000000000060e-01,-9.656074000000000268e+00
1.477799999999999947e-02,2.448099999999999929e-02,-9.757742000000000360e+00
-1.071280000000000010e-01,6.623600000000000321e-02,-9.787193000000000254e+00
-1.413709999999999967e-01,8.959999999999999866e-04,-9.804850999999999317e+00
-1.330020000000000091e-01,-1.809979999999999922e-01,-9.771096999999999255e+00
-2.109360000000000124e-01,-2.499949999999999950e-01,-9.734636999999999318e+00
-1.130509999999999987e-01,-3.463609999999999745e-01,-9.857703000000000770e+00
-1.235089999999999938e-01,-3.727429999999999910e-01,-9.768938999999999595e+00
-4.697699999999999793e-02,-1.961279999999999968e-01,-9.855337999999999710e+00
1.670530000000000070e-01,-1.675149999999999972e-01,-9.765921999999999770e+00
1.629210000000000103e-01,-2.165900000000000117e-02,-9.758069000000000770e+00
2.683440000000000270e-01,7.798800000000000177e-02,-9.473945000000000505e+00
2.632399999999999740e-01,2.024299999999999988e-01,-9.709400000000000475e+00
1.749900000000000067e-02,4.624440000000000217e-01,-9.837737999999999872e+00
-1.837600000000000067e-01,2.796429999999999749e-01,-9.847659000000000162e+00
-2.762600000000000056e-01,6.232999999999999825e-03,-9.757350999999999885e+00
-1.259730000000000016e-01,-5.761199999999999655e-02,-9.632265999999999551e+00
2.133940000000000003e-01,2.351999999999999924e-03,-9.608285999999999660e+00
1.139069999999999944e-01,1.736320000000000086e-01,-9.816181000000000267e+00
1.577580000000000093e-01,3.487799999999999789e-01,-9.780929000000000428e+00
2.187400000000000108e-02,3.646900000000000142e-01,-9.796841000000000577e+00
7.483000000000000068e-03,5.081399999999999806e-02,-9.825124000000000635e+00
1.840539999999999954e-01,-1.270310000000000050e-01,-9.556597999999999260e+00
1.066509999999999958e-01,-5.053659999999999819e-01,-9.697017000000000664e+00
1.538960000000000050e-01,-5.389500000000000401e-01,-9.851535000000000153e+00
2.465729999999999866e-01,-1.663409999999999889e-01,-9.827662000000000120e+00
1.664889999999999981e-01,1.913289999999999991e-01,-9.826636999999999844e+00
2.556149999999999811e-01,5.899079999999999879e-01,-9.275354000000000099e+00
1.698089999999999877e-01,7.482809999999999739e-01,-9.114304999999999879e+00
-1.339400000000000035e-01,6.449620000000000353e-01,-9.797755000000000436e+00
-4.594869999999999788e-01,3.562939999999999996e-01,-9.721533000000000868e+00
-5.356030000000000513e-01,4.650300000000000267e-02,-9.806794999999999263e+00
-4.298520000000000119e-01,-8.123199999999999865e-02,-9.813570999999999600e+00
-2.599870000000000236e-01,1.069999999999999988e-04,-9.687286000000000286e+00
-1.341040000000000010e-01,1.452009999999999967e-01,-9.712837000000000387e+00
-1.028130000000000016e-01,1.117130000000000067e-01,-9.808343999999999951e+00
-1.326640000000000041e-01,-5.830400000000000166e-02,-9.788142999999999816e+00
-1.871710000000000040e-01,-2.080329999999999957e-01,-9.817040000000000433e+00
-1.740939999999999988e-01,-3.678730000000000055e-01,-9.703343000000000274e+00
1.669980000000000075e-01,-3.242340000000000222e-01,-9.429434999999999789e+00
2.898600000000000065e-01,-1.207140000000000019e-01,-9.719239999999999213e+00
3.681189999999999740e-01,1.596839999999999926e-01,-9.870400000000000063e+00
2.819690000000000252e-01,2.467999999999999916e-01,-9.850265000000000271e+00
1.730240000000000111e-01,1.696729999999999905e-01,-9.780625000000000568e+00
1.219200000000000006e-01,-5.473999999999999699e-03,-9.193308000000000035e+00
-7.050299999999999623e-02,-1.626360000000000028e-01,-9.330871000000000137e+00
-3.906529999999999725e-01,-2.632610000000000228e-01,-9.759128000000000469e+00
-3.162249999999999783e-01,-3.714770000000000016e-01,-9.726599000000000217e+00
-2.338639999999999886e-01,-3.367200000000000193e-01,-9.764060999999999879e+00
-1.580940000000000123e-01,-2.204160000000000008e-01,-9.801754999999999995e+00
-1.176029999999999992e-01,-1.368689999999999907e-01,-9.860908999999999480e+00
-1.768039999999999889e-01,5.257900000000000074e-02,-9.791066000000000713e+00
-1.891269999999999896e-01,3.599299999999999722e-02,-9.763132000000000588e+00
-2.252570000000000128e-01,-1.718400000000000136e-02,-9.737866999999999607e+00
-1.683469999999999966e-01,-1.122169999999999973e-01,-9.811659000000000574e+00
-1.396979999999999889e-01,-2.537300000000000111e-01,-1.020735999999999954e+01
-3.451110000000000011e-01,-2.144220000000000015e-01,-1.034002899999999947e+01
-3.281040000000000068e-01,-1.668979999999999908e-01,-9.726326999999999501e+00
-1.657299999999999884e-01,-1.423240000000000061e-01,-9.677974000000000743e+00
-2.736700000000000244e-01,-4.075840000000000019e-01,-9.748450000000000060e+00
-1.243540000000000062e-01,-3.911510000000000264e-01,-9.729725999999999431e+00
3.261589999999999767e-01,-2.065520000000000134e-01,-9.753094000000000818e+00
4.344020000000000103e-01,-1.027800000000000068e-02,-9.823988999999999194e+00
2.147769999999999957e-01,-9.180800000000000072e-02,-9.892132000000000147e+00
1.439449999999999896e-01,-2.351590000000000069e-01,-9.826344000000000634e+00
3.212199999999999778e-02,-3.342760000000000176e-01,-9.727963000000000804e+00
-2.462200000000000152e-02,-1.715019999999999878e-01,-9.807353000000000876e+00
8.343799999999999828e-02,1.095580000000000026e-01,-9.662124000000000379e+00
-5.612799999999999734e-02,4.039980000000000238e-01,-9.697903999999999414e+00
-5.187599999999999850e-02,2.830929999999999835e-01,-9.752007000000000758e+00
2.388600000000000098e-02,4.419100000000000111e-02,-9.780616000000000199e+00
-1.333799999999999986e-01,-1.729479999999999906e-01,-9.757550000000000168e+00
-3.374719999999999942e-01,-8.438500000000000167e-02,-9.385362999999999900e+00
-2.912299999999999889e-01,-5.366200000000000137e-02,-9.011991999999999337e+00
-1.689660000000000051e-01,1.452459999999999862e-01,-9.890814999999999912e+00
-1.749449999999999894e-01,4.958819999999999895e-01,-9.729120999999999242e+00
-6.993099999999999317e-02,5.315900000000000070e-01,-9.760355999999999810e+00
-1.328020000000000034e-01,2.764900000000000135e-01,-9.827496999999999261e+00
6.664599999999999691e-02,1.368979999999999919e-01,-9.931862999999999886e+00
-5.618599999999999983e-02,-1.610250000000000015e-01,-9.889457000000000164e+00
7.281899999999999484e-02,-2.555859999999999799e-01,-9.873891999999999669e+00
2.381459999999999966e-01,-1.720140000000000002e-01,-9.782602999999999938e+00
2.756089999999999929e-01,4.227600000000000108e-02,-9.858743000000000478e+00
1.812199999999999922e-01,-7.026000000000000301e-02,-1.012507199999999941e+01
4.528499999999999887e-02,-3.010070000000000245e-01,-1.007276300000000013e+01
-2.013500000000000012e-02,-2.947310000000000207e-01,-9.767770000000000508e+00
-1.080229999999999940e-01,-3.254879999999999995e-01,-9.780108999999999497e+00
-4.576000000000000206e-02,-2.705710000000000059e-01,-9.767817000000000860e+00
6.772899999999999754e-02,-1.155349999999999988e-01,-9.671526999999999319e+00
-7.046800000000000286e-02,1.238650000000000029e-01,-9.305676000000000059e+00
-9.003600000000000492e-02,-6.907800000000000051e-02,-9.698142000000000706e+00
1.897439999999999960e-01,-2.990260000000000140e-01,-9.804821000000000453e+00
1.801010000000000111e-01,-1.722430000000000072e-01,-9.808291999999999788e+00
1.435039999999999927e-01,-9.371100000000000263e-02,-9.773590999999999696e+00
7.716299999999999548e-02,-5.535999999999999949e-02,-9.690597999999999601e+00
4.440199999999999703e-02,-1.560800000000000035e-02,-9.446559999999999846e+00
4.309600000000000236e-02,3.428300000000000097e-02,-9.760505999999999460e+00
6.650399999999999368e-02,-9.020999999999999505e-03,-9.777300999999999576e+00
-1.411709999999999909e-01,6.495399999999999785e-02,-9.699028000000000205e+00
-2.556740000000000124e-01,1.589369999999999949e-01,-9.810990000000000322e+00
-3.938010000000000121e-01,1.178369999999999973e-01,-9.676009999999999778e+00
-4.048419999999999797e-01,1.413840000000000097e-01,-9.775741999999999265e+00
-3.896580000000000044e-01,9.372500000000000275e-02,-9.735421999999999798e+00
-3.294460000000000166e-01,-1.063000000000000056e-01,-9.792968000000000117e+00
-2.500350000000000072e-01,-1.120600000000000068e-01,-9.797276999999999347e+00
-1.352919999999999956e-01,-9.900399999999999479e-02,-9.848110000000000142e+00
-1.443540000000000101e-01,-7.831299999999999373e-02,-1.003722499999999940e+01
-8.404200000000000559e-02,-4.596200000000000285e-02,-9.780438999999999439e+00
-1.090600000000000076e-02,5.079100000000000281e-02,-9.809378000000000597e+00
3.708399999999999891e-02,1.300540000000000029e-01,-9.765753000000000128e+00
1.949999999999999910e-03,3.050399999999999986e-02,-9.737163000000000679e+00
-2.710540000000000171e-01,1.646950000000000081e-01,-1.025626100000000029e+01
-1.401380000000000126e-01,2.069419999999999871e-01,-1.006761599999999923e+01
-7.407999999999999308e-02,2.892339999999999911e-01,-9.717394999999999783e+00
-1.193530000000000008e-01,1.966259999999999952e-01,-9.729172999999999405e+00
-1.229259999999999936e-01,-1.079330000000000012e-01,-9.797420000000000684e+00
-1.293749999999999900e-01,-2.145140000000000102e-01,-9.735452999999999690e+00
-3.550699999999999967e-01,-1.392529999999999879e-01,-9.739898000000000167e+00
-2.684500000000000219e-01,-8.702999999999999625e-02,-9.785368000000000066e+00
7.167900000000000660e-02,2.795900000000000121e-02,-9.811066000000000287e+00
1.359350000000000003e-01,1.600620000000000098e-01,-9.806898000000000337e+00
1.183700000000000030e-01,8.411999999999999339e-03,-9.789993000000000833e+00
8.835700000000000498e-02,-5.000199999999999784e-02,-9.749815999999999150e+00
-5.295400000000000107e-02,-1.782399999999999957e-02,-9.845160999999999163e+00
-1.074900000000000022e-01,9.886899999999999855e-02,-9.785173000000000343e+00
-2.686970000000000192e-01,2.352879999999999971e-01,-9.720508999999999844e+00
-3.176320000000000254e-01,1.945649999999999880e-01,-9.771165999999999130e+00
-3.151320000000000232e-01,1.491530000000000078e-01,-9.770685999999999538e+00
-9.846900000000000097e-02,-5.603699999999999654e-02,-9.995829000000000519e+00
5.004200000000000315e-02,-1.792439999999999867e-01,-9.897477999999999554e+00
3.059999999999999873e-02,-1.638459999999999916e-01,-9.785935000000000272e+00
1.611720000000000097e-01,-1.486040000000000139e-01,-9.813980000000000814e+00
7.216100000000000292e-02,1.442420000000000091e-01,-9.809215999999999269e+00
-1.915600000000000080e-01,2.001930000000000098e-01,-9.882555999999999230e+00
-1.175449999999999967e-01,1.310620000000000118e-01,-1.040248899999999921e+01
-1.396070000000000089e-01,1.440470000000000084e-01,-9.894721999999999795e+00
-1.779789999999999983e-01,4.119600000000000345e-02,-9.798678000000000665e+00
-2.492280000000000051e-01,6.509000000000000029e-03,-9.797211000000000780e+00
-2.233600000000000030e-01,-8.374600000000000100e-02,-9.843391000000000446e+00
-3.191249999999999920e-01,3.265000000000000107e-03,-9.771677000000000390e+00
-1.905070000000000097e-01,5.712400000000000116e-02,-9.544214000000000198e+00
-1.338900000000000090e-01,-9.125600000000000378e-02,-9.904296999999999684e+00
1.409360000000000057e-01,-2.645399999999999835e-02,-9.859049000000000618e+00
3.546050000000000035e-01,8.803000000000000061e-03,-1.000680099999999939e+01
4.067239999999999744e-01,5.052800000000000347e-02,-9.845098000000000127e+00
3.000959999999999739e-01,-1.366169999999999884e-01,-9.778458999999999790e+00
3.402510000000000256e-01,-1.355230000000000046e-01,-9.840246000000000492e+00
1.169489999999999974e-01,-9.785499999999999754e-02,-9.757633999999999475e+00
-7.613599999999999535e-02,6.790200000000000402e-02,-9.782771000000000328e+00
-2.334380000000000066e-01,8.062900000000000622e-02,-9.901462000000000430e+00
-2.078780000000000072e-01,9.917800000000000227e-02,-9.615553000000000239e+00
-4.287440000000000140e-01,2.251710000000000100e-01,-9.885094000000000491e+00
-1.363790000000000002e-01,1.155830000000000052e-01,-9.802341000000000193e+00
1.147480000000000028e-01,1.588680000000000092e-01,-9.726357000000000141e+00
1.283749999999999891e-01,2.615129999999999955e-01,-9.772861000000000686e+00
1.755230000000000123e-01,2.896549999999999958e-01,-9.657057000000000002e+00
1.234650000000000053e-01,1.407829999999999915e-01,-1.011162999999999990e+01
1.416620000000000101e-01,-1.617800000000000141e-02,-1.015414400000000050e+01
-1.918800000000000019e-02,-1.509449999999999958e-01,-9.815058000000000504e+00
2.117000000000000132e-02,-3.046150000000000246e-01,-9.821590999999999738e+00
-1.032689999999999997e-01,-4.236240000000000006e-01,-9.817472000000000421e+00
-1.819030000000000091e-01,-2.689219999999999944e-01,-9.686697000000000557e+00
-8.668499999999999817e-02,-2.736600000000000144e-02,-9.664465999999999113e+00
-1.850860000000000005e-01,-4.206100000000000116e-02,-9.800017000000000422e+00
-1.267479999999999996e-01,-2.105809999999999904e-01,-9.774231000000000336e+00
1.092579999999999940e-01,-3.840400000000000064e-02,-9.809051999999999438e+00
1.104080000000000061e-01,3.589900000000000035e-02,-9.752831999999999724e+00
2.626020000000000021e-01,3.565619999999999901e-01,-9.757483000000000573e+00
1.044240000000000029e-01,3.632889999999999731e-01,-9.781257000000000090e+00
-7.974299999999999444e-02,1.312709999999999988e-01,-9.820812000000000097e+00
-1.161679999999999935e-01,1.715699999999999864e-02,-9.760431000000000523e+00
-4.236399999999999888e-02,3.178899999999999781e-02,-9.793055000000000732e+00
-6.726400000000000434e-02,1.508510000000000129e-01,-9.712941000000000713e+00
-7.012000000000000004e-03,2.480779999999999930e-01,-9.139359000000000677e+00
-2.161369999999999958e-01,2.913270000000000026e-01,-9.820982000000000767e+00
-3.018069999999999919e-01,2.501249999999999862e-01,-9.797281999999999158e+00
-1.997250000000000136e-01,2.765700000000000103e-02,-9.733701999999999188e+00
1.335709999999999953e-01,-1.811899999999999969e-02,-9.748718000000000217e+00
1.014309999999999934e-01,1.706900000000000084e-02,-9.737558999999999187e+00
-1.371920000000000084e-01,1.429700000000000068e-02,-9.320439000000000362e+00
1.956320000000000003e-01,1.509630000000000138e-01,-9.777374000000000009e+00
1.203029999999999933e-01,1.107770000000000005e-01,-9.820995999999999171e+00
-4.539999999999999765e-03,5.712600000000000317e-02,-9.814572999999999325e+00
1.010280000000000067e-01,-1.076560000000000017e-01,-9.788088000000000122e+00
-1.374080000000000024e-01,-1.663590000000000069e-01,-9.624301000000000883e+00
-1.711699999999999888e-01,-6.377299999999999636e-02,-9.519123000000000445e+00
-9.639399999999999358e-02,-1.378659999999999886e-01,-9.788824999999999221e+00
4.343000000000000332e-02,-3.554800000000000321e-02,-9.771736000000000644e+00
-1.031910000000000049e-01,1.912999999999999978e-01,-9.859052999999999400e+00
-8.947499999999999898e-02,1.593650000000000067e-01,-9.755157999999999774e+00
-2.432300000000000087e-02,8.345400000000000040e-02,-9.987463999999999231e+00
-8.246599999999999764e-02,2.780619999999999759e-01,-9.845862000000000336e+00
-1.085699999999999998e-01,2.388609999999999900e-01,-9.737042999999999893e+00
-9.832899999999999974e-02,1.941469999999999863e-01,-9.786345000000000738e+00
8.104999999999999358e-03,5.869300000000000211e-02,-9.846023999999999887e+00
2.256390000000000062e-01,-1.289500000000000091e-01,-9.562262999999999735e+00
7.421500000000000319e-02,-1.901420000000000055e-01,-9.519951999999999970e+00
-1.188489999999999963e-01,-7.535699999999999343e-02,-9.793100000000000804e+00
-2.118599999999999928e-01,1.464290000000000036e-01,-9.808545000000000513e+00
-1.191170000000000007e-01,4.431800000000000184e-01,-9.839117999999999142e+00
-1.782350000000000045e-01,5.466309999999999780e-01,-9.778956000000000870e+00
-1.490339999999999998e-01,6.698709999999999942e-01,-9.637926000000000215e+00
-1.807729999999999893e-01,8.682090000000000085e-01,-9.828993000000000535e+00
-2.907609999999999917e-01,7.985759999999999525e-01,-9.765237000000000833e+00
-3.119580000000000131e-01,5.966540000000000177e-01,-9.737527999999999295e+00
-3.147710000000000230e-01,5.231679999999999664e-01,-9.815400999999999598e+00
-3.339739999999999931e-01,5.655120000000000147e-01,-9.901443999999999690e+00
-4.000710000000000099e-01,6.034620000000000539e-01,-9.936977999999999867e+00
-3.274270000000000236e-01,5.803509999999999502e-01,-9.845997000000000554e+00
-3.462599999999999706e-02,6.419160000000000421e-01,-9.734806999999999988e+00
2.016660000000000119e-01,4.850570000000000159e-01,-9.781688000000000827e+00
2.494689999999999963e-01,3.978799999999999698e-02,-9.830807999999999325e+00
2.471540000000000126e-01,-2.812319999999999820e-01,-9.868667999999999552e+00
2.486599999999999921e-01,-3.836879999999999735e-01,-9.856400000000000716e+00
2.020399999999999974e-02,-5.403740000000000210e-01,-9.801475999999999189e+00
4.074599999999999750e-02,-3.546659999999999813e-01,-9.821865999999999985e+00
4.612999999999999913e-03,-1.368129999999999902e-01,-9.799151000000000167e+00
7.794900000000000440e-02,6.996600000000000041e-02,-9.784159000000000717e+00
8.674800000000000566e-02,3.841499999999999776e-02,-9.678679999999999950e+00
1.038140000000000035e-01,2.288769999999999971e-01,-9.771302000000000376e+00
3.647700000000000248e-02,2.709989999999999899e-01,-9.784126000000000545e+00
-1.479719999999999924e-01,2.663260000000000072e-01,-9.831647999999999499e+00
-5.965580000000000327e-01,1.488369999999999971e-01,-9.797608000000000317e+00
-5.879410000000000469e-01,1.227999999999999925e-03,-9.795296000000000447e+00
-1.458550000000000124e-01,-3.225000000000000002e-03,-9.759363000000000454e+00
1.364789999999999892e-01,1.994350000000000012e-01,-9.779009999999999536e+00
5.426799999999999680e-02,1.366829999999999989e-01,-9.782768000000000796e+00
2.242030000000000134e-01,2.224750000000000061e-01,-9.858157999999999532e+00
2.473680000000000045e-01,1.298839999999999995e-01,-9.810510999999999981e+00
3.248090000000000144e-01,2.088689999999999991e-01,-1.001828800000000008e+01
5.174339999999999495e-01,2.524029999999999885e-01,-9.836230000000000473e+00
4.736710000000000087e-01,2.053599999999999870e-01,-9.817959999999999354e+00
3.584930000000000061e-01,1.363109999999999877e-01,-9.814095000000000013e+00
2.977179999999999827e-01,1.010540000000000049e-01,-9.818170000000000286e+00
5.659100000000000241e-02,9.739499999999999547e-02,-9.816210999999999132e+00
1.253899999999999980e-02,9.490999999999999437e-02,-9.812742999999999327e+00
-1.554999999999999959e-03,8.347799999999999665e-02,-9.812170000000000059e+00
-3.570999999999999869e-02,3.150599999999999928e-02,-9.796214000000000865e+00
-7.271099999999999786e-02,-4.225899999999999795e-02,-9.811127000000000820e+00
-8.031699999999999950e-02,-2.767899999999999874e-02,-9.826363999999999876e+00
-2.144919999999999882e-01,-1.174589999999999940e-01,-9.822979000000000127e+00
-3.332189999999999874e-01,-1.401670000000000138e-01,-9.818733999999999185e+00
-3.689459999999999962e-01,-9.579999999999999627e-02,-9.821502000000000621e+00
-3.559019999999999961e-01,-7.808500000000000163e-02,-9.790355999999999170e+00
-3.030749999999999833e-01,-1.166709999999999969e-01,-9.812217000000000411e+00
-3.014569999999999750e-01,-6.748200000000000032e-02,-9.849930000000000518e+00
-1.336420000000000108e-01,8.969599999999999795e-02,-9.920194000000000401e+00
8.012400000000000078e-02,2.511169999999999791e-01,-9.811636999999999276e+00
2.161359999999999948e-01,3.637210000000000165e-01,-9.794942000000000704e+00
3.204560000000000186e-01,3.988909999999999956e-01,-9.846726999999999563e+00
2.508779999999999899e-01,2.644420000000000104e-01,-9.809592000000000311e+00
1.189209999999999989e-01,1.555880000000000041e-01,-9.827265999999999835e+00
-8.626999999999999946e-02,7.578699999999999326e-02,-9.836042000000000840e+00
-3.887510000000000132e-01,2.745300000000000171e-02,-9.824757999999999214e+00
-4.303850000000000176e-01,6.364799999999999625e-02,-9.811757999999999313e+00
-3.739069999999999894e-01,-1.414759999999999907e-01,-9.804399000000000086e+00
-3.237070000000000225e-01,-2.391250000000000042e-01,-9.798087000000000657e+00
-3.205149999999999944e-01,-1.293950000000000100e-01,-9.882101999999999720e+00
-1.661680000000000101e-01,-2.464619999999999866e-01,-9.585138000000000602e+00
-1.561899999999999955e-01,-2.031820000000000015e-01,-9.823176000000000130e+00
2.994000000000000133e-03,-1.413220000000000032e-01,-9.812870999999999455e+00
7.910799999999999776e-02,-1.095369999999999955e-01,-9.747605000000000075e+00
3.126999999999999919e-02,4.811300000000000299e-02,-9.861414999999999154e+00
1.198800000000000004e-01,2.533670000000000089e-01,-9.680561000000000860e+00
3.964420000000000166e-01,5.645559999999999468e-01,-9.719723999999999364e+00
2.844849999999999879e-01,3.701450000000000018e-01,-9.834089999999999776e+00
-6.355600000000000138e-02,3.237079999999999957e-01,-9.789104000000000028e+00
-1.314929999999999988e-01,3.775780000000000247e-01,-9.823489999999999611e+00
2.284999999999999878e-02,2.427159999999999873e-01,-9.718287999999999371e+00
1.881970000000000032e-01,2.320349999999999913e-01,-9.679498000000000602e+00
7.366699999999999637e-02,1.162279999999999980e-01,-9.778548000000000684e+00
9.706700000000000050e-02,4.205400000000000110e-02,-9.813385999999999498e+00
3.336200000000000276e-02,1.770499999999999852e-02,-9.834381999999999735e+00
-1.053140000000000048e-01,6.815699999999999537e-02,-9.752015000000000100e+00
-2.322430000000000050e-01,-6.214999999999999691e-02,-9.716913999999999163e+00
5.838999999999999746e-02,-4.063300000000000245e-02,-9.772517999999999816e+00
1.901740000000000097e-01,4.813200000000000117e-02,-9.803129000000000204e+00
7.618099999999999872e-02,3.431850000000000178e-01,-9.801047000000000509e+00
1.366900000000000059e-01,3.376850000000000129e-01,-9.822691000000000727e+00
3.816930000000000045e-01,4.353460000000000107e-01,-9.894033999999999551e+00
2.711959999999999926e-01,2.659819999999999962e-01,-9.866701000000000832e+00
8.516100000000000059e-02,7.719800000000000273e-02,-9.760405999999999693e+00
-1.731910000000000116e-01,-7.283900000000000097e-02,-9.770365999999999218e+00
-1.231919999999999960e-01,1.909100000000000033e-02,-9.779754999999999754e+00
-1.696600000000000052e-01,4.258399999999999685e-02,-9.798078000000000287e+00
-1.798500000000000099e-01,3.399499999999999744e-02,-9.829843000000000330e+00
7.875300000000000356e-02,6.334900000000000253e-02,-9.861091999999999302e+00
1.727019999999999944e-01,-3.087300000000000114e-02,-9.791527000000000314e+00
8.959200000000000497e-02,-2.834499999999999867e-02,-9.765741999999999479e+00
3.323399999999999965e-02,-8.194700000000000595e-02,-9.816983999999999710e+00
-1.092879999999999963e-01,1.150130000000000041e-01,-9.770137000000000072e+00
-3.980700000000000210e-02,1.153620000000000062e-01,-9.732950000000000657e+00
-3.811999999999999850e-03,1.093189999999999995e-01,-9.784283999999999537e+00
-1.066100000000000034e-02,1.975830000000000086e-01,-9.777497999999999578e+00
-1.316450000000000120e-01,2.786089999999999955e-01,-9.803760999999999726e+00
-9.789100000000000579e-02,1.310469999999999968e-01,-9.781002000000000862e+00
-1.405279999999999863e-01,1.461159999999999959e-01,-9.741008000000000777e+00
-5.105200000000000016e-02,9.602199999999999624e-02,-9.745186999999999600e+00
-9.142699999999999438e-02,6.699800000000000200e-02,-9.783106999999999331e+00
